goal	target	indicator	seriesCode	seriesDesc	release	geoAreaCode	geoAreaName	parentCode	parentName	type	ISO3	UN_Member	X	Y	unitsCode	unitsDesc	unitmultiplierCode	unitmultiplierDesc	reportingTypeCode	reportingTypeDesc	valueDetails	footnotes	sources	timeDetails	nature	value_1990	value_1991	value_1992	value_1993	value_1994	value_1995	value_1996	value_1997	value_1998	value_1999	value_2000	value_2001	value_2002	value_2003	value_2004	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	value_2018	value_latest_year	latest_year
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	388	Jamaica	029	Caribbean	Country	JAM	1	-77.31068409	18.15616857	PERCENT	Percentage			G	Global		Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. 	DAD-IS 2018 http://www.fao.org/dad-is/		C: Country data																0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	392	Japan	030	Eastern Asia	Country	JPN	1	139.2716103	36.6554539	PERCENT	Percentage			G	Global		Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. 	DAD-IS 2018 http://www.fao.org/dad-is/		C: Country data	0.0	20.58824	20.58824	20.0	20.0	20.51282	20.51282	17.94872	17.94872	16.27907	15.55556	17.77778	17.77778	17.77778	17.77778	17.77778	19.56522	21.73913	18.75	18.75	18.75	18.75	18.75	18.75	18.75	18.75	18.75	18.75	0.0	0.0	2018
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	398	Kazakhstan	143	Central Asia	Country	KAZ	1	66.65359159	48.01963494	PERCENT	Percentage			G	Global		Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. 	DAD-IS 2018 http://www.fao.org/dad-is/		C: Country data	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	400	Jordan	145	Western Asia	Country	JOR	1	37.13024774	30.65365973	PERCENT	Percentage			G	Global		Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. 	DAD-IS 2018 http://www.fao.org/dad-is/		C: Country data	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	404	Kenya	014	Eastern Africa	Country	KEN	1	37.86096816	0.534797278	PERCENT	Percentage			G	Global		Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. 	DAD-IS 2018 http://www.fao.org/dad-is/		C: Country data	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	408	Democratic People's Republic of Korea	030	Eastern Asia	Country	PRK	1	127.1803633	40.1462645	PERCENT	Percentage			G	Global		Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. 	DAD-IS 2018 http://www.fao.org/dad-is/		C: Country data																			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	410	Republic of Korea	030	Eastern Asia	Country	KOR	1	127.8610254	36.45201023	PERCENT	Percentage			G	Global		Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. 	DAD-IS 2018 http://www.fao.org/dad-is/		C: Country data	50.0	66.66667	40.0	40.0	40.0	40.0	40.0	40.0	40.0	20.0	20.0	16.66667	0.0	0.0	0.0	0.0	0.0	0.0	4.0	4.0	4.0	14.28571	28.125	27.27273	43.18182	45.65217	45.65217	45.65217	43.47826	43.47826	2018
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	414	Kuwait	145	Western Asia	Country	KWT	1	47.49305029	29.53949468																																										
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	417	Kyrgyzstan	143	Central Asia	Country	KGZ	1	74.52324839	41.46204516	PERCENT	Percentage			G	Global		Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. 	DAD-IS 2018 http://www.fao.org/dad-is/		C: Country data	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	418	Lao People's Democratic Republic	035	South-Eastern Asia	Country	LAO	1	101.9901968	20.27482773	PERCENT	Percentage			G	Global		Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. 	DAD-IS 2018 http://www.fao.org/dad-is/		C: Country data					0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	422	Lebanon	145	Western Asia	Country	LBN	1	35.89391711	33.92152458	PERCENT	Percentage			G	Global		Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. 	DAD-IS 2018 http://www.fao.org/dad-is/		C: Country data	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	426	Lesotho	018	Southern Africa	Country	LSO	1	28.25362195	-29.58041814	PERCENT	Percentage			G	Global		Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. 	DAD-IS 2018 http://www.fao.org/dad-is/		C: Country data					0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	428	Latvia	154	Northern Europe	Country	LVA	1	26.42461876	56.64196636	PERCENT	Percentage			G	Global		Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. 	DAD-IS 2018 http://www.fao.org/dad-is/		C: Country data	33.33333	33.33333	33.33333	33.33333	66.66667	66.66667	66.66667	66.66667	66.66667	66.66667	66.66667	33.33333	33.33333	40.0	40.0	20.0	20.0	20.0	11.11111	11.11111	11.11111	11.11111	11.11111	81.81818	81.81818	81.81818	81.81818	81.81818	81.81818	81.81818	2018
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	430	Liberia	011	Western Africa	Country	LBR	1	-9.311879038	6.448381009																																										
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	434	Libya	015	Northern Africa	Country	LBY	1	18.0295985	27.04042819	PERCENT	Percentage			G	Global		Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. 	DAD-IS 2018 http://www.fao.org/dad-is/		C: Country data	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	438	Liechtenstein	155	Western Europe	Country	LIE	1	9.552985019	47.14167005																																										
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	440	Lithuania	154	Northern Europe	Country	LTU	1	23.90517807	55.33680309	PERCENT	Percentage			G	Global		Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. 	DAD-IS 2018 http://www.fao.org/dad-is/		C: Country data	0.0	0.0	0.0	14.28571	50.0	45.45455	45.45455	45.45455	45.45455	45.45455	45.45455	50.0	50.0	38.46154	38.46154	30.76923	30.76923	30.76923	20.0	20.0	20.0	20.0	15.0	15.0	0.0	0.0	35.0	35.0	35.0	35.0	2018
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	442	Luxembourg	155	Western Europe	Country	LUX	1	6.092656563	49.77679538	PERCENT	Percentage			G	Global		Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. 	DAD-IS 2018 http://www.fao.org/dad-is/		C: Country data																								99.12281	99.12281	99.12281	99.12281	99.12281	99.12281	99.12281	2018
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	446	China, Macao Special Administrative Region	030	Eastern Asia	Country	MAC	0	113.5665388	22.1237259																																										
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	450	Madagascar	014	Eastern Africa	Country	MDG	1	46.6982339	-19.38514785	PERCENT	Percentage			G	Global		Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. 	DAD-IS 2018 http://www.fao.org/dad-is/		C: Country data	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	454	Malawi	014	Eastern Africa	Country	MWI	1	33.4884625	-13.40819859	PERCENT	Percentage			G	Global		Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. 	DAD-IS 2018 http://www.fao.org/dad-is/		C: Country data	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	458	Malaysia	035	South-Eastern Asia	Country	MYS	1	116.8346314	5.452415309	PERCENT	Percentage			G	Global		Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. 	DAD-IS 2018 http://www.fao.org/dad-is/		C: Country data	0.0	0.0	0.0	0.0	0.0	0.0	10.0	10.0	8.33333	8.33333	8.33333	8.33333	8.33333	8.33333	8.33333	8.33333	7.69231	7.69231	21.05263	21.05263	31.81818	31.81818	31.81818	31.81818	31.81818	31.81818	31.81818	33.33333	16.66667	16.66667	2018
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	462	Maldives	034	Southern Asia	Country	MDV	1	73.09672546	-0.614385021	PERCENT	Percentage			G	Global		Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. 	DAD-IS 2018 http://www.fao.org/dad-is/		C: Country data					0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	466	Mali	011	Western Africa	Country	MLI	1	-3.522016039	17.35311254	PERCENT	Percentage			G	Global		Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. 	DAD-IS 2018 http://www.fao.org/dad-is/		C: Country data	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	470	Malta	039	Southern Europe	Country	MLT	1	14.44617519	35.89194275	PERCENT	Percentage			G	Global		Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. 	DAD-IS 2018 http://www.fao.org/dad-is/		C: Country data				0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	474	Martinique	029	Caribbean	Country	MTQ	0	-60.91544135	14.56086108																																										
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	478	Mauritania	011	Western Africa	Country	MRT	1	-10.33187259	20.26089546	PERCENT	Percentage			G	Global		Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. 	DAD-IS 2018 http://www.fao.org/dad-is/		C: Country data			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	480	Mauritius	014	Eastern Africa	Country	MUS	1	57.568022	-20.28581998	PERCENT	Percentage			G	Global		Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. 	DAD-IS 2018 http://www.fao.org/dad-is/		C: Country data				100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	0.0	0.0	0.0	0.0	0.0	20.0	20.0	20.0	20.0	20.0	20.0	20.0	20.0	20.0	20.0	20.0	2018
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	484	Mexico	013	Central America	Country	MEX	1	-102.5148166	23.93378032	PERCENT	Percentage			G	Global		Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. 	DAD-IS 2018 http://www.fao.org/dad-is/		C: Country data	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.11111	11.11111	11.11111	11.11111	8.33333	8.33333	8.10811	8.10811	8.10811	8.10811	2018
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	492	Monaco	155	Western Europe	Country	MCO	1	7.424214814	43.73532918																																										
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	496	Mongolia	030	Eastern Asia	Country	MNG	1	103.0728057	46.83892054	PERCENT	Percentage			G	Global		Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. 	DAD-IS 2018 http://www.fao.org/dad-is/		C: Country data	100.0	20.0	16.66667	11.11111	11.11111	4.34783	4.34783	4.34783	4.34783	4.34783	4.34783	4.34783	2.7027	2.7027	2.7027	2.7027	2.7027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	498	Republic of Moldova	151	Eastern Europe	Country	MDA	1	28.4650624	47.20236795	PERCENT	Percentage			G	Global		Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. 	DAD-IS 2018 http://www.fao.org/dad-is/		C: Country data					0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	499	Montenegro	039	Southern Europe	Country	MNE	1	19.25214024	42.78717043	PERCENT	Percentage			G	Global		Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. 	DAD-IS 2018 http://www.fao.org/dad-is/		C: Country data																			25.0	40.0	66.66667	72.72727	66.66667	66.66667	66.66667	66.66667	66.66667	69.23077	69.23077	69.23077	2018
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	500	Montserrat	029	Caribbean	Country	MSR	0	-62.19261223	16.73558313																																										
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	504	Morocco	015	Northern Africa	Country	MAR	1	-6.281942841	31.8440131	PERCENT	Percentage			G	Global		Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. 	DAD-IS 2018 http://www.fao.org/dad-is/		C: Country data	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	508	Mozambique	014	Eastern Africa	Country	MOZ	1	38.18479941	-14.27963886	PERCENT	Percentage			G	Global		Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. 	DAD-IS 2018 http://www.fao.org/dad-is/		C: Country data	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	512	Oman	145	Western Asia	Country	OMN	1	57.87743482	21.98805614	PERCENT	Percentage			G	Global		Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. 	DAD-IS 2018 http://www.fao.org/dad-is/		C: Country data	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	516	Namibia	018	Southern Africa	Country	NAM	1	17.21907885	-22.13817068	PERCENT	Percentage			G	Global		Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. 	DAD-IS 2018 http://www.fao.org/dad-is/		C: Country data					0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.0	50.0	50.0	50.0	50.0	50.0	2018
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	520	Nauru	057	Micronesia	Country	NRU	1	166.92313	-0.528742623																																										
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	524	Nepal	034	Southern Asia	Country	NPL	1	83.94678863	28.25866332	PERCENT	Percentage			G	Global		Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. 	DAD-IS 2018 http://www.fao.org/dad-is/		C: Country data	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	528	Netherlands	155	Western Europe	Country	NLD	1	5.331480568	51.86728884	PERCENT	Percentage			G	Global		Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. 	DAD-IS 2018 http://www.fao.org/dad-is/		C: Country data	77.77778	77.77778	77.77778	77.77778	91.66667	91.66667	91.66667	84.61538	85.71429	85.71429	88.23529	91.42857	91.5493	92.95775	93.05556	93.05556	93.05556	89.15663	85.86957	85.86957	85.86957	83.87097	80.80808	81.0	85.71429	85.71429	86.66667	86.91589	86.11111	86.11111	2018
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	530	Netherlands Antilles	029	Caribbean	Country	ANT	0	-68.30676179	12.22720635																																										
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	531	Curaçao	029	Caribbean	Country	CUW	0	-68.95033464	12.15058042																																										
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	533	Aruba	029	Caribbean	Country	ABW	0	-69.97050586	12.50878756																																										
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	534	Sint Maarten (Dutch part)	029	Caribbean	Country	SXM	0	-63.06198692	18.03926508																																										
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	540	New Caledonia	054	Melanesia	Country	NCL	0	165.5067368	-21.41742531																																										
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	548	Vanuatu	054	Melanesia	Country	VUT	1	167.0679779	-15.34445547	PERCENT	Percentage			G	Global		Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. 	DAD-IS 2018 http://www.fao.org/dad-is/		C: Country data				0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	554	New Zealand	053	Australia and New Zealand	Country	NZL	1	170.4755673	-43.98721568	PERCENT	Percentage			G	Global		Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. 	DAD-IS 2018 http://www.fao.org/dad-is/		C: Country data	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	558	Nicaragua	013	Central America	Country	NIC	1	-85.03060315	12.84210839	PERCENT	Percentage			G	Global		Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. 	DAD-IS 2018 http://www.fao.org/dad-is/		C: Country data													0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	562	Niger	011	Western Africa	Country	NER	1	9.400167877	17.42143036	PERCENT	Percentage			G	Global		Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. 	DAD-IS 2018 http://www.fao.org/dad-is/		C: Country data	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.04348	13.04348	12.5	12.5	2018
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	566	Nigeria	011	Western Africa	Country	NGA	1	8.097363256	9.585789025	PERCENT	Percentage			G	Global		Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. 	DAD-IS 2018 http://www.fao.org/dad-is/		C: Country data	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	570	Niue	061	Polynesia	Country	NIU	0	-169.8601693	-19.05000475	PERCENT	Percentage			G	Global		Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. 	DAD-IS 2018 http://www.fao.org/dad-is/		C: Country data					0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	574	Norfolk Island	053	Australia and New Zealand	Country	NFK	0	167.9515548	-29.03230018																																										
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	578	Norway	154	Northern Europe	Country	NOR	1	11.47846389	61.34311134	PERCENT	Percentage			G	Global		Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. 	DAD-IS 2018 http://www.fao.org/dad-is/		C: Country data	73.68421	73.68421	73.68421	70.0	50.0	50.0	51.06383	50.0	51.02041	51.02041	53.06122	53.06122	74.28571	75.0	75.0	58.33333	55.55556	55.55556	56.75676	54.05405	81.08108	86.04651	83.72093	84.0	84.0	84.0	82.0	84.0	84.0	84.0	2018
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	580	Northern Mariana Islands	057	Micronesia	Country	MNP	0	145.7582114	15.19099517	PERCENT	Percentage			G	Global		Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. 	DAD-IS 2018 http://www.fao.org/dad-is/		C: Country data																			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	581	United States Minor Outlying Islands	057	Micronesia	Country	UMI	0	-162.4343752	5.874443968																																										
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	583	Micronesia (Federated States of)	057	Micronesia	Country	FSM	1	158.225216	6.880670092																																										
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	584	Marshall Islands	057	Micronesia	Country	MHL	1	171.0839119	7.110213497																																										
2	2.5	2.5.2	ER_NRK_LBRED	Proportion of local breeds classified as known being at risk (%)	2019.Q1.G.03	585	Palau	057	Micronesia	Country	PLW	1	134.5733878	7.502307591																																										
